file_name,term_index,term,class,generalizations,wiki,dbpedia,rdf_type,generalizations2,generalizations3,generalizations4
actor_1112.xml,0,james_eugene_carrey,ACTOR,"['eugene_carrey', 'carrey']",NONE,NONE,NONE,[],"['1962 births', '20th-century Canadian male actors', '20th-century Canadian male writers', '20th-century Canadian writers', '21st-century American comedians', '21st-century American male actors', '21st-century Canadian male actors', 'All Wikipedia articles written in Canadian English', 'All articles with dead external links', 'All articles with unsourced statements', 'American cartoonists', 'American film producers', 'American impressionists (entertainers)', 'American male comedians', 'American male comedy actors', 'American male film actors', 'American male screenwriters', 'American male television actors', 'American male voice actors', 'American people of French descent', 'American people of Irish descent', 'American people of Scottish descent', 'American sketch comedians', 'American stand-up comedians', 'American television writers', 'Anti-vaccination activists', 'Articles with dead external links from August 2014', 'Articles with hCards', 'Articles with inconsistent citation formats', 'Articles with short description', 'Articles with unsourced statements from November 2016', 'Best Drama Actor Golden Globe (film) winners', 'Best Musical or Comedy Actor Golden Globe (film) winners', 'Biography with signature', 'Canadian cartoonists', 'Canadian emigrants to the United States', 'Canadian film producers', 'Canadian impressionists (entertainers)', 'Canadian male comedians', 'Canadian male film actors', 'Canadian male television actors', 'Canadian male voice actors', 'Canadian people of French descent', 'Canadian people of Irish descent', 'Canadian people of Scottish descent', 'Canadian screenwriters', 'Canadian sketch comedians', 'Canadian stand-up comedians', 'Canadian television writers', 'Comedians from Toronto', 'Infobox person using residence', 'Living people', 'Male actors from Ontario', 'Male actors from Toronto', 'Male motion capture actors', 'Male television writers', 'Method actors', 'Pages using infobox person with unknown parameters', 'Pages which use embedded infobox templates with the title parameter', 'People from Burlington, Ontario', 'People from Newmarket, Ontario', 'People from Scarborough, Toronto', 'People with acquired American citizenship', 'Transcendental Meditation practitioners', 'Turner Classic Movies person ID same as Wikidata', 'Use Canadian English from August 2019', 'Use mdy dates from August 2019', 'Webarchive template wayback links', 'Wikipedia articles with BIBSYS identifiers', 'Wikipedia articles with BNE identifiers', 'Wikipedia articles with BNF identifiers', 'Wikipedia articles with CANTIC identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with ISNI identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with MusicBrainz identifiers', 'Wikipedia articles with NKC identifiers', 'Wikipedia articles with NTA identifiers', 'Wikipedia articles with SNAC-ID identifiers', 'Wikipedia articles with SUDOC identifiers', 'Wikipedia articles with Trove identifiers', 'Wikipedia articles with VIAF identifiers', 'Wikipedia articles with WorldCat-VIAF identifiers', 'Wikipedia indefinitely move-protected pages', 'Wikipedia indefinitely semi-protected biographies of living people']",NONE
actor_1112.xml,1,"january_17_,_1962",DATE,"['17_,_1962', ',_1962', '1962']",NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,2,a_canadian_-_american_actor,NONE,"['canadian_-_american_actor', '-_american_actor', 'american_actor', 'actor']",NONE,NONE,NONE,[],[],NONE
actor_1112.xml,3,comedian,NONE,[],NONE,NONE,NONE,[],"['All articles covered by WikiProject Wikify', 'All pages needing cleanup', 'Articles covered by WikiProject Wikify from September 2019', 'Articles with limited geographic scope from September 2019', 'Articles with short description', 'Comedians', 'Comedy', 'Comedy theatre', 'Commons category link is on Wikidata', 'Entertainment occupations', 'Stand-up comedy', 'United Kingdom-centric', 'Wikipedia introduction cleanup from September 2019']",NONE
actor_1112.xml,4,impressionist,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,5,screenwriter,NONE,[],NONE,NONE,NONE,[],"['Articles with short description', 'Commons category link is on Wikidata', 'Filmmaking occupations', 'Media occupations', 'Screenwriters', 'Use dmy dates from September 2019', 'Wikipedia articles with BNE identifiers', 'Wikipedia articles with BNF identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with SUDOC identifiers', 'Writing occupations']",NONE
actor_1112.xml,6,musician,NONE,[],NONE,NONE,NONE,[],"['All articles with vague or ambiguous time', 'Articles with hAudio microformats', 'Commons category link is on Wikidata', 'Entertainment occupations', 'Musicians', 'Occupations in music', 'Use dmy dates from May 2018', 'Vague or ambiguous time from April 2019', 'Wikipedia articles needing clarification from April 2019', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with NDL identifiers']",NONE
actor_1112.xml,7,producer,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,8,painter,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,9,his_energetic_slapstick_performances,NONE,"['energetic_slapstick_performances', 'slapstick_performances', 'performances']",NONE,NONE,NONE,[],[],NONE
actor_1112.xml,10,carrey,ACTOR,[],NONE,NONE,NONE,[],"['1962 births', '20th-century Canadian male actors', '20th-century Canadian male writers', '20th-century Canadian writers', '21st-century American comedians', '21st-century American male actors', '21st-century Canadian male actors', 'All Wikipedia articles written in Canadian English', 'All articles with dead external links', 'All articles with unsourced statements', 'American cartoonists', 'American film producers', 'American impressionists (entertainers)', 'American male comedians', 'American male comedy actors', 'American male film actors', 'American male screenwriters', 'American male television actors', 'American male voice actors', 'American people of French descent', 'American people of Irish descent', 'American people of Scottish descent', 'American sketch comedians', 'American stand-up comedians', 'American television writers', 'Anti-vaccination activists', 'Articles with dead external links from August 2014', 'Articles with hCards', 'Articles with inconsistent citation formats', 'Articles with short description', 'Articles with unsourced statements from November 2016', 'Best Drama Actor Golden Globe (film) winners', 'Best Musical or Comedy Actor Golden Globe (film) winners', 'Biography with signature', 'Canadian cartoonists', 'Canadian emigrants to the United States', 'Canadian film producers', 'Canadian impressionists (entertainers)', 'Canadian male comedians', 'Canadian male film actors', 'Canadian male television actors', 'Canadian male voice actors', 'Canadian people of French descent', 'Canadian people of Irish descent', 'Canadian people of Scottish descent', 'Canadian screenwriters', 'Canadian sketch comedians', 'Canadian stand-up comedians', 'Canadian television writers', 'Comedians from Toronto', 'Infobox person using residence', 'Living people', 'Male actors from Ontario', 'Male actors from Toronto', 'Male motion capture actors', 'Male television writers', 'Method actors', 'Pages using infobox person with unknown parameters', 'Pages which use embedded infobox templates with the title parameter', 'People from Burlington, Ontario', 'People from Newmarket, Ontario', 'People from Scarborough, Toronto', 'People with acquired American citizenship', 'Transcendental Meditation practitioners', 'Turner Classic Movies person ID same as Wikidata', 'Use Canadian English from August 2019', 'Use mdy dates from August 2019', 'Webarchive template wayback links', 'Wikipedia articles with BIBSYS identifiers', 'Wikipedia articles with BNE identifiers', 'Wikipedia articles with BNF identifiers', 'Wikipedia articles with CANTIC identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with ISNI identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with MusicBrainz identifiers', 'Wikipedia articles with NKC identifiers', 'Wikipedia articles with NTA identifiers', 'Wikipedia articles with SNAC-ID identifiers', 'Wikipedia articles with SUDOC identifiers', 'Wikipedia articles with Trove identifiers', 'Wikipedia articles with VIAF identifiers', 'Wikipedia articles with WorldCat-VIAF identifiers', 'Wikipedia indefinitely move-protected pages', 'Wikipedia indefinitely semi-protected biographies of living people']",NONE
actor_1112.xml,11,america,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,12,1990,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,13,the_sketch_comedy_television_series,NONE,"['sketch_comedy_television_series', 'comedy_television_series', 'television_series', 'series']",NONE,NONE,NONE,[],"['All articles needing additional references', 'Articles needing additional references from April 2014', 'Articles with short description', 'Sketch comedy', 'Television sketch shows']",NONE
actor_1112.xml,14,in_living_color,NONE,"['living_color', 'color']",http://en.wikipedia.org/wiki/In_Living_Color,http://dbpedia.org/resource/In_Living_Color,<wikicat_American_sketch_comedy_television_shows>,"['<wikicat_American_sketch_comedy_television_shows>', '<wikicat_Sitcoms>', '<wikicat_1990_American_television_series_debuts>', '<wikicat_1994_American_television_series_endings>', '<wikicat_Fox_network_shows>', '<wikicat_1990_American_television_series_debuts>', '<wikicat_1994_American_television_series_endings>', '<wikicat_American_sketch_comedy_television_shows>', '<wikicat_Fox_network_shows>', '<wikicat_Sitcoms>', '<wordnet_abstraction_100002137>', '<wordnet_act_100030358>', '<wordnet_action_100037396>', '<wordnet_activity_100407535>', '<wordnet_beginning_100235435>', '<wordnet_broadcast_106619428>', '<wordnet_change_100191142>', '<wordnet_change_of_state_100199130>', '<wordnet_comedy_107015510>', '<wordnet_communication_100033020>']","['1990 American television series debuts', '1990s American satirical television series', '1990s American sketch comedy television series', '1990s American variety television series', '1994 American television series endings', 'All articles with unsourced statements', 'Articles with short description', 'Articles with unsourced statements from December 2007', 'English-language television programs', 'Fox Broadcasting Company original programming', 'Hip hop television', 'Primetime Emmy Award-winning television series', 'Primetime Emmy Award for Outstanding Variety Series winners', 'Television programs adapted into video games', 'Television series by 20th Century Fox Television']",NONE
actor_1112.xml,15,ace_ventura_:_pet_detective,NONE,"['ventura_:_pet_detective', ':_pet_detective', 'pet_detective', 'detective']",NONE,NONE,NONE,[],[],NONE
actor_1112.xml,16,1994,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,17,dumb,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,18,dumber,NONE,[],NONE,NONE,NONE,[],"['1990s buddy comedy films', '1990s road movies', '1990s screwball comedy films', '1994 comedy films', '1994 films', 'Album infoboxes lacking a cover', 'All Wikipedia articles written in American English', 'All articles lacking reliable references', 'All articles with dead external links', 'All articles with unsourced statements', 'American buddy comedy films', 'American films', 'American road movies', 'American screwball comedy films', 'American slapstick comedy films', 'Articles lacking reliable references from April 2016', 'Articles with dead external links from May 2016', 'Articles with hAudio microformats', 'Articles with inconsistent citation formats', 'Articles with short description', 'Articles with unsourced statements from April 2012', 'Articles with unsourced statements from March 2011', 'Comedy road movies', 'Directorial debut films', 'Dumb and Dumber', 'English-language films', 'Films about kidnapping', 'Films adapted into television programs', 'Films directed by Peter Farrelly', 'Films set in Colorado', 'Films set in Rhode Island', 'Films shot in Colorado', 'Films shot in Rhode Island', 'Films shot in Salt Lake City', 'Films shot in Utah', 'Films with screenplays by the Farrelly brothers', 'New Line Cinema films', 'Use American English from September 2019', 'Use mdy dates from September 2019', 'Webarchive template wayback links']",NONE
actor_1112.xml,19,1994,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,20,the_mask_(_1994,NONE,"['mask_(_1994', '(_1994', '1994']",NONE,NONE,NONE,[],"['1990s fantasy films', '1990s screwball comedy films', '1990s superhero films', '1994 films', 'Album infoboxes lacking a cover', 'All articles to be expanded', 'All articles with unsourced statements', 'American fantasy-comedy films', 'American films', 'American screwball comedy films', 'American slapstick comedy films', 'American superhero films', 'Articles to be expanded from February 2018', 'Articles using small message boxes', 'Articles with hAudio microformats', 'Articles with short description', 'Articles with unsourced statements from November 2010', 'Comics navigational boxes purge', 'Dark Horse Entertainment films', 'English-language films', 'Films about banking', 'Films adapted into television programs', 'Films adapted into video games', 'Films based on Dark Horse Comics', 'Films based on Norse mythology', 'Films directed by Chuck Russell', 'Films produced by Michael De Luca', 'Films scored by Randy Edelman', 'Live-action films based on comics', 'Masks in fiction', 'New Line Cinema films', 'Superhero comedy films', 'The Mask']",[]
actor_1112.xml,21,ace_ventura_:_when_nature_calls,NONE,"['ventura_:_when_nature_calls', ':_when_nature_calls', 'when_nature_calls', 'nature_calls', 'calls']","http://en.wikipedia.org/wiki/When_Nature_Calls,http://en.wikipedia.org/wiki/Nature_Calls","http://dbpedia.org/resource/When_Nature_Calls,http://dbpedia.org/resource/Nature_Calls","<wordnet_movie_106613686>,<wikicat_2012_films>","['<wordnet_movie_106613686>', '<wikicat_American_films>', '<wikicat_1980s_comedy_films>', '<wikicat_1985_films>', '<wikicat_Troma_Entertainment_films>', '<wikicat_Independent_films>', '<wikicat_English-language_films>', '<wikicat_1980s_comedy_films>', '<wikicat_1985_films>', '<wikicat_American_films>', '<wikicat_English-language_films>', '<wikicat_Independent_films>', '<wikicat_Troma_Entertainment_films>', '<wordnet_abstraction_100002137>', '<wordnet_artifact_100021939>', '<wordnet_creation_103129123>', '<wordnet_event_100029378>', '<wordnet_movie_106613686>', '<wordnet_object_100002684>', '<wordnet_physical_entity_100001930>', '<wikicat_2012_films>', '<wordnet_movie_106613686>', '<wikicat_American_comedy_films>', '<wikicat_2012_films>', '<wikicat_American_comedy_films>', '<wordnet_abstraction_100002137>', '<wordnet_artifact_100021939>', '<wordnet_creation_103129123>', '<wordnet_event_100029378>', '<wordnet_movie_106613686>', '<wordnet_object_100002684>', '<wordnet_physical_entity_100001930>', '<wordnet_product_104007894>', '<wordnet_psychological_feature_100023100>', '<wordnet_show_106619065>', '<wordnet_social_event_107288639>', '<wordnet_whole_100003553>', '<yagoPermanentlyLocatedEntity>', 'owl:Thing', '<wikicat_2012_films>']","['1990s comedy films', '1990s mystery films', '1990s sequel films', '1995 films', 'Ace Ventura', 'All articles lacking reliable references', 'All articles needing additional references', 'All articles with unsourced statements', 'American comedy films', 'American films', 'American sequel films', 'Articles lacking reliable references from October 2016', 'Articles needing additional references from February 2012', 'Articles with unsourced statements from October 2016', 'Comedy mystery films', 'Directorial debut films', 'English-language films', 'Films about Tibet', 'Films about animals', 'Films about elephants', 'Films directed by Steve Oedekerk', 'Films scored by Robert Folk', 'Films set in Africa', 'Films set in the Himalayas', 'Films shot in British Columbia', 'Films shot in Kenya', 'Films shot in San Antonio', 'Films shot in South Carolina', 'Films shot in Uganda', 'Films with screenplays by Steve Oedekerk', 'Morgan Creek Productions films', 'Swahili-language films', 'Warner Bros. films']",NONE
actor_1112.xml,22,1995,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,23,batman_forever,NONE,['forever'],http://en.wikipedia.org/wiki/Batman_Forever,http://dbpedia.org/resource/Batman_Forever,<wikicat_American_action_films>,"['<wikicat_American_action_films>', '<wikicat_Warner_Bros._films>', '<wikicat_1990s_action_films>', '<wikicat_PolyGram_Filmed_Entertainment_films>', '<wikicat_Films_directed_by_Joel_Schumacher>', '<wikicat_Films_based_on_comics>', '<wordnet_movie_106613686>', '<wikicat_Sequel_films>', '<wikicat_1995_films>', '<wikicat_Batman_films>', '<wikicat_American_fantasy_films>', '<wikicat_1990s_adventure_films>', '<wikicat_1990s_action_films>', '<wikicat_1990s_adventure_films>', '<wikicat_1995_films>', '<wikicat_American_action_films>', '<wikicat_American_fantasy_films>', '<wikicat_Batman_films>', '<wikicat_Films_based_on_comics>', '<wikicat_Films_directed_by_Joel_Schumacher>']","['1990s action films', '1990s sequel films', '1990s superhero films', '1995 films', 'American action films', 'American films', 'American films about revenge', 'American sequel films', 'Articles with short description', 'Batman (1989 film series)', 'CS1 maint: archived copy as title', 'CS1 maint: location', 'English-language films', 'Films adapted into comics', 'Films adapted into video games', 'Films directed by Joel Schumacher', 'Films produced by Tim Burton', 'Films scored by Elliot Goldenthal', 'Films set in psychiatric hospitals', 'Films shot in Los Angeles', 'Films shot in New York City', 'Films shot in Oregon', 'Films shot in San Francisco', 'Films with screenplays by Akiva Goldsman', 'Good articles', 'Official website different in Wikidata and Wikipedia', 'PolyGram Filmed Entertainment films', 'Riddler films', 'Use mdy dates from August 2018', 'Warner Bros. films', 'Wikipedia articles with BNF identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with VIAF identifiers', 'Wikipedia articles with WorldCat-VIAF identifiers']",NONE
actor_1112.xml,24,1995,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,25,liar_liar,NONE,['liar'],http://en.wikipedia.org/wiki/Liar_Liar,http://dbpedia.org/resource/Liar_Liar,<wikicat_Films_produced_by_Brian_Grazer>,"['<wikicat_Films_produced_by_Brian_Grazer>', '<wikicat_American_films>', '<wordnet_movie_106613686>', '<wikicat_Universal_Pictures_films>', '<wikicat_Films_directed_by_Tom_Shadyac>', '<wikicat_American_fantasy-comedy_films>', '<wikicat_Imagine_Entertainment_films>', '<wikicat_1990s_comedy_films>', '<wikicat_English-language_films>', '<wikicat_Legal_films>', '<wikicat_American_comedy_films>', '<wikicat_1997_films>', '<wordnet_whole_100003553>', '<wikicat_1990s_comedy_films>', '<wikicat_1997_films>', '<wikicat_American_comedy_films>', '<wikicat_American_fantasy-comedy_films>', '<wikicat_American_films>', '<wikicat_English-language_films>', '<wikicat_Films_directed_by_Tom_Shadyac>']","['1990s fantasy-comedy films', '1990s legal films', '1997 films', 'American courtroom films', 'American fantasy-comedy films', 'American films', 'American legal films', 'Articles with short description', 'English-language films', 'Films about dysfunctional families', 'Films about lawyers', 'Films about wish fulfillment', 'Films directed by Tom Shadyac', 'Films produced by Brian Grazer', 'Films scored by John Debney', 'Films set in Los Angeles', 'Films shot in California', 'Imagine Entertainment films', 'Legal comedy films', 'Magic realism films', 'Universal Pictures films', 'Use mdy dates from December 2013']",NONE
actor_1112.xml,26,1997,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,27,serious_roles,NONE,['roles'],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,28,the_truman_show,NONE,"['truman_show', 'show']",http://en.wikipedia.org/wiki/The_Truman_Show,http://dbpedia.org/resource/The_Truman_Show,<wikicat_English-language_films>,"['<wikicat_English-language_films>', '<wikicat_American_comedy-drama_films>', '<wikicat_1990s_comedy_films>', '<wikicat_Independent_films>', '<wikicat_1998_films>', '<wikicat_Paramount_Pictures_films>', '<wikicat_American_satirical_films>', '<wikicat_Dystopian_films>', '<wikicat_Films_featuring_a_Best_Supporting_Actor_Golden_Globe_winning_performance>', '<wikicat_1990s_comedy-drama_films>', '<wikicat_Films_directed_by_Peter_Weir>', '<wordnet_movie_106613686>', '<wikicat_American_films>', '<wikicat_Films_about_television>', '<wikicat_American_comedy_science_fiction_films>', '<wikicat_Films_about_actors>', '<wikicat_Comedy-drama_films>', '<wikicat_Films_about_suburbia>', '<wikicat_Films_featuring_a_Best_Drama_Actor_Golden_Globe_winning_performance>', '<wikicat_1990s_comedy-drama_films>']","['1990s comedy-drama films', '1990s satirical films', '1990s science fiction films', '1998 films', 'All Wikipedia articles written in American English', 'American comedy-drama films', 'American films', 'American satirical films', 'Articles with short description', 'CS1 errors: missing periodical', 'Dystopian films', 'English-language films', 'European Film Awards winners (films)', 'Fictional television shows', 'Films about actors', 'Films about suburbia', 'Films about technological impact', 'Films about television', 'Films directed by Peter Weir', 'Films featuring a Best Drama Actor Golden Globe winning performance', 'Films featuring a Best Supporting Actor Golden Globe winning performance', 'Films produced by Scott Rudin', 'Films scored by Philip Glass', 'Films shot in Florida', 'Films shot in Los Angeles', 'Films whose director won the Best Direction BAFTA Award', 'Films whose writer won the Best Original Screenplay BAFTA Award', 'Good articles', 'Hugo Award for Best Dramatic Presentation winning works', 'Pages using citations with format and no URL', 'Paramount Pictures films', 'Use American English from August 2019', 'Use mdy dates from December 2017', 'Wikipedia articles with BIBSYS identifiers', 'Wikipedia articles with GND identifiers', 'Wikipedia articles with LCCN identifiers', 'Wikipedia articles with SUDOC identifiers', 'Wikipedia articles with VIAF identifiers', 'Wikipedia articles with WorldCat-VIAF identifiers']",NONE
actor_1112.xml,29,1998,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,30,man_on_the_moon,NONE,"['on_the_moon', 'the_moon', 'moon']",http://en.wikipedia.org/wiki/Moon,wordnet_planet_109394007,NONE,"['<wordnet_planet_109394007>', '<wordnet_celestial_body_109239740>', '<wordnet_natural_object_100019128>', '<wordnet_object_100002684>', '<wordnet_physical_entity_100001930>', '<wordnet_planet_109394007>', '<wordnet_whole_100003553>', 'owl:Thing', '<wordnet_planet_109394007>']","['1990s coming-of-age films', '1990s romantic drama films', '1990s teen romance films', '1991 films', 'American coming-of-age films', 'American films', 'American romantic drama films', 'English-language films', 'Films directed by Robert Mulligan', 'Films scored by James Newton Howard', 'Films set in 1957', 'Films set in Louisiana', 'Metro-Goldwyn-Mayer films', 'Use mdy dates from December 2019']",NONE
actor_1112.xml,31,1999,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,32,a_golden_globe_award,NONE,"['golden_globe_award', 'globe_award', 'award']",NONE,NONE,NONE,[],"['All Wikipedia articles written in American English', 'All articles with unsourced statements', 'American film awards', 'American television awards', 'Articles with hCards', 'Articles with short description', 'Articles with unsourced statements from December 2014', 'Awards established in 1944', 'CS1 location test', 'Commons category link is on Wikidata', 'Golden Globe Awards', 'Hollywood history and culture', 'NBC original programming', 'TBS (American TV channel) original programming', 'Television series by Dick Clark Productions', 'Use American English from January 2016', 'Use mdy dates from January 2016']",NONE
actor_1112.xml,33,best_actor,NONE,['actor'],NONE,NONE,NONE,[],"['Film awards for lead actor', 'Television awards for Best Actor', 'Theatre awards']",NONE
actor_1112.xml,34,the_2000s,NONE,['2000s'],NONE,NONE,NONE,[],"['2000s', '20th century', '21st century', 'All accuracy disputes', 'All articles containing potentially dated statements', 'All articles lacking reliable references', 'All articles with dead external links', 'All articles with unsourced statements', 'Articles containing potentially dated statements from October 2009', 'Articles lacking reliable references from June 2014', 'Articles with dead external links from July 2011', 'Articles with dead external links from June 2016', 'Articles with disputed statements from February 2015', 'Articles with inconsistent citation formats', 'Articles with unsourced statements from April 2015', 'Articles with unsourced statements from December 2009', 'Articles with unsourced statements from December 2018', 'Articles with unsourced statements from December 2019', 'Articles with unsourced statements from February 2013', 'Articles with unsourced statements from February 2014', 'Articles with unsourced statements from June 2010', 'Articles with unsourced statements from June 2013', 'CS1 Spanish-language sources (es)', 'CS1 errors: missing periodical', 'CS1 location test', 'CS1 maint: BOT: original-url status unknown', 'CS1 maint: archived copy as title', 'Commons category link is on Wikidata', 'Contemporary history', 'Dynamic lists', 'Pages containing links to subscription-only content', 'Pages with broken reference names', 'Pages with reference errors', 'Use mdy dates from March 2012', 'Webarchive template archiveis links', 'Webarchive template warnings', 'Webarchive template wayback links']",NONE
actor_1112.xml,35,the_grinch,NONE,['grinch'],http://en.wikipedia.org/wiki/Grinch,http://dbpedia.org/resource/Grinch,<wikicat_Film_characters>,"['<wikicat_Film_characters>', '<wordnet_fictional_character_109587565>', '<wikicat_Dr._Seuss_characters>', '<wikicat_Fictional_characters_introduced_in_1957>', '<wikicat_Christmas_characters>', '<wikicat_Comics_characters>', '<wikicat_Christmas_characters>', '<wikicat_Comics_characters>', '<wikicat_Dr._Seuss_characters>', '<wikicat_Fictional_characters_introduced_in_1957>', '<wikicat_Film_characters>', '<wordnet_ability_105616246>', '<wordnet_abstraction_100002137>', '<wordnet_cognition_100023271>', '<wordnet_creativity_105624700>', '<wordnet_fictional_character_109587565>', '<wordnet_imaginary_being_109483738>', '<wordnet_imagination_105625465>', '<wordnet_psychological_feature_100023100>', 'owl:Thing']","['Animated series villains', 'Articles with short description', 'Christmas characters', 'Commons category link from Wikidata', 'Dr. Seuss characters', 'Fantasy film characters', 'Fictional hermits', 'Fictional humanoids', 'Fictional thieves', 'Literary characters introduced in 1957', 'Male characters in film', 'Male characters in literature', 'Male film villains', 'Male literary villains']",NONE
actor_1112.xml,36,how_the_grinch_stole_christmas,NONE,"['the_grinch_stole_christmas', 'grinch_stole_christmas', 'stole_christmas', 'christmas']",http://en.wikipedia.org/wiki/Christmas,http://dbpedia.org/resource/Christmas,<wikicat_Holidays>,"['<wikicat_Holidays>', '<wordnet_vacation_115137890>', '<wikicat_December_observances>', '<wikicat_Christian_festivals_and_holy_days>', '<wikicat_Christian_festivals_and_holy_days>', '<wikicat_December_observances>', '<wikicat_Holidays>', '<wordnet_abstraction_100002137>', '<wordnet_act_100030358>', '<wordnet_activity_100407535>', '<wordnet_event_100029378>', '<wordnet_festival_115162388>', '<wordnet_fundamental_quantity_113575869>', '<wordnet_leisure_115137676>', '<wordnet_look_100877127>', '<wordnet_measure_100033615>', '<wordnet_observation_100879759>', '<wordnet_psychological_feature_100023100>', '<wordnet_sensing_100876874>', '<wordnet_sensory_activity_100876737>']","['1957 books', 'All articles with unsourced statements', 'Articles with unsourced statements from December 2018', 'Books adapted into films', 'Books by Dr. Seuss', ""Christmas children's books""]",NONE
actor_1112.xml,37,the_comedy_me,NONE,"['comedy_me', 'me']",NONE,NONE,NONE,[],[],NONE
actor_1112.xml,38,irene,NONE,[],NONE,NONE,NONE,[],[],NONE
actor_1112.xml,39,2000,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
actor_1112.xml,40,bruce_almighty,NONE,['almighty'],http://en.wikipedia.org/wiki/Bruce_Almighty,http://dbpedia.org/resource/Bruce_Almighty,<wikicat_2003_films>,"['<wikicat_2003_films>', '<wikicat_Spyglass_Entertainment_films>', '<wikicat_Religious_comedy_films>', '<wikicat_American_comedy_films>', '<wikicat_English-language_films>', '<wikicat_2000s_adventure_films>', '<wikicat_Buena_Vista_International_films>', '<wikicat_2000s_comedy_films>', '<wikicat_Films_directed_by_Tom_Shadyac>', '<wikicat_American_fantasy-comedy_films>', '<wikicat_American_films>', '<wikicat_Films_about_television>', '<wordnet_movie_106613686>', '<wikicat_Touchstone_Pictures_films>', '<wikicat_Fantasy-comedy_films>', '<wikicat_Universal_Pictures_films>', '<wikicat_Films_based_on_the_Bible>', '<wordnet_album_106591815>', '<wikicat_American_fantasy_films>', '<wikicat_2000s_adventure_films>']","['2000s comedy-drama films', '2000s fantasy-comedy films', '2003 films', 'Album infoboxes lacking a cover', 'American comedy-drama films', 'American fantasy-comedy films', 'American films', 'Articles with hAudio microformats', 'Articles with short description', 'CS1 maint: BOT: original-url status unknown', 'CS1 maint: archived copy as title', 'English-language films', 'Film articles using image size parameter', 'Films about television', 'Films about wish fulfillment', 'Films directed by Tom Shadyac', 'Films scored by John Debney', 'Films set in Buffalo, New York', 'Films with screenplays by Steve Oedekerk', 'God in fiction', 'Religious comedy films', 'Spyglass Entertainment films', 'Universal Pictures films']",NONE
actor_1112.xml,41,2003,YEAR,[],NONE,NONE,NONE,NONE,NONE,NONE
